Order,OrderItem,Product,Qty,Price,Sales,Currency
108370,3,P0428,9,22.0,198.0,EUR
108370,4,P0460,9,44.0,396.0,EUR
108371,1,P0280,1,19.0,19.0,EUR
108371,2,P0567,8,44.0,352.0,EUR
108372,1,P0098,6,119.0,714.0,EUR
108373,1,P0243,6,15.4,92.4,USD
108374,1,P0404,7,69.0,483.0,EUR
108374,2,P0136,5,19.0,95.0,EUR
108374,3,P0185,6,39.0,234.0,EUR
108374,4,P0335,5,39.0,195.0,EUR
108374,5,P0079,5,449.0,2245.0,EUR
108375,1,P0434,7,22.0,154.0,EUR
108375,2,P0552,10,39.0,390.0,EUR
108375,3,P0026,4,1169.0,4676.0,EUR
108375,4,P0344,9,20.9,188.1,USD
108375,5,P0448,9,46.2,415.8,USD
108376,1,P0286,6,23.1,138.6,USD
108377,1,P0473,8,29.0,232.0,EUR
108377,2,P0257,8,23.1,184.8,USD
108378,1,P0426,5,19.0,95.0,EUR
108379,1,P0460,2,44.0,88.0,EUR
108379,2,P0355,3,14.0,42.0,EUR
108379,3,P0353,4,31.9,127.6,USD
108380,1,P0095,10,199.0,1990.0,EUR
108380,2,P0312,3,24.0,72.0,EUR
108381,1,P0307,6,34.0,204.0,EUR
108382,1,P0162,5,34.0,170.0,EUR
108382,2,P0563,9,44.0,396.0,EUR
108382,3,P0109,9,34.0,306.0,EUR
108382,4,P0097,7,273.9,1917.3,USD
108383,1,P0316,6,26.4,158.4,USD
108383,2,P0202,9,14.0,126.0,EUR
108383,3,P0428,7,24.2,169.4,USD
108383,4,P0509,3,37.4,112.2,USD
108383,5,P0452,8,27.0,216.0,EUR
108384,1,P0157,5,26.4,132.0,USD
108384,2,P0074,7,369.0,2583.0,EUR
108384,3,P0341,2,23.1,46.2,USD
108385,1,P0145,9,15.4,138.6,USD
108385,2,P0523,10,34.0,340.0,EUR
108385,3,P0026,1,1169.0,1169.0,EUR
108385,4,P0325,3,29.0,87.0,EUR
108386,1,P0111,10,24.0,240.0,EUR
108386,2,P0463,10,39.0,390.0,EUR
108386,3,P0574,3,39.0,117.0,EUR
108387,1,P0396,4,31.9,127.6,USD
108387,2,P0191,9,29.0,261.0,EUR
108388,1,P0307,1,34.0,34.0,EUR
108388,2,P0125,7,39.0,273.0,EUR
108388,3,P0323,2,37.4,74.8,USD
108388,4,P0426,5,20.9,104.5,USD
108389,1,P0138,3,29.0,87.0,EUR
108389,2,P0051,9,1186.9,10682.1,USD
108390,1,P0009,2,1626.9,3253.8,USD
108390,2,P0141,6,24.0,144.0,EUR
108390,3,P0101,5,99.0,495.0,EUR
108390,4,P0378,4,24.0,96.0,EUR
108391,1,P0034,5,379.0,1895.0,EUR
108391,2,P0483,2,29.0,58.0,EUR
108392,1,P0272,9,17.6,158.4,USD
108392,2,P0569,8,34.0,272.0,EUR
108393,1,P0248,3,42.9,128.7,USD
108393,2,P0021,8,829.0,6632.0,EUR
108393,3,P0234,4,34.0,136.0,EUR
108394,1,P0606,3,34.0,102.0,EUR
108394,2,P0021,2,911.9,1823.8,USD
108395,1,P0135,9,24.0,216.0,EUR
108396,1,P0035,5,499.0,2495.0,EUR
108396,2,P0254,1,19.0,19.0,EUR
108396,3,P0594,7,39.0,273.0,EUR
108396,4,P0522,7,29.0,203.0,EUR
108397,1,P0340,9,37.4,336.6,USD
108397,2,P0503,9,29.0,261.0,EUR
108397,3,P0303,5,34.0,170.0,EUR
108398,1,P0411,10,21.0,210.0,EUR
108398,2,P0186,4,39.0,156.0,EUR
108398,3,P0142,10,39.0,390.0,EUR
108398,4,P0115,9,34.0,306.0,EUR
108398,5,P0585,6,44.0,264.0,EUR
108399,1,P0536,8,29.0,232.0,EUR
108399,2,P0551,3,34.0,102.0,EUR
108400,1,P0469,5,34.0,170.0,EUR
108400,2,P0276,3,20.9,62.7,USD
108400,3,P0416,5,86.9,434.5,USD
108400,4,P0282,3,34.0,102.0,EUR
108401,1,P0272,7,16.0,112.0,EUR
108401,2,P0306,9,39.0,351.0,EUR
108402,1,P0309,2,19.0,38.0,EUR
108402,2,P0191,1,31.9,31.9,USD
108402,3,P0163,1,29.0,29.0,EUR
108403,1,P0612,5,48.4,242.0,USD
108404,1,P0059,1,1019.0,1019.0,EUR
108404,2,P0213,1,20.9,20.9,USD
108404,3,P0361,7,31.9,223.3,USD
108404,4,P0550,1,48.4,48.4,USD
108404,5,P0002,3,1069.0,3207.0,EUR
108405,1,P0236,7,19.0,133.0,EUR
108405,2,P0443,7,93.0,651.0,EUR
108406,1,P0526,4,29.0,116.0,EUR
108406,2,P0419,9,119.0,1071.0,EUR
108406,3,P0549,4,37.4,149.6,USD
108406,4,P0377,3,39.0,117.0,EUR
108407,1,P0085,6,658.9,3953.4,USD
108407,2,P0161,10,42.9,429.0,USD
108407,3,P0173,2,12.0,24.0,EUR
108407,4,P0256,9,37.4,336.6,USD
108407,5,P0591,9,44.0,396.0,EUR
108408,1,P0484,5,48.4,242.0,USD
108408,2,P0257,1,23.1,23.1,USD
108408,3,P0055,8,328.9,2631.2,USD
108409,1,P0106,9,24.0,216.0,EUR
108409,2,P0609,10,34.0,340.0,EUR
108409,3,P0205,4,34.0,136.0,EUR
108409,4,P0028,6,1428.9,8573.4,USD
108410,1,P0482,6,29.0,174.0,EUR
108410,2,P0451,7,33.0,231.0,EUR
108410,3,P0262,2,19.0,38.0,EUR
108411,1,P0077,9,1419.0,12771.0,EUR
108411,2,P0442,10,41.0,410.0,EUR
108411,3,P0426,6,19.0,114.0,EUR
108411,4,P0458,2,86.0,172.0,EUR
108411,5,P0520,7,39.0,273.0,EUR
108412,1,P0264,4,24.0,96.0,EUR
108413,1,P0328,3,12.0,36.0,EUR
108414,1,P0266,4,19.0,76.0,EUR
108414,2,P0212,6,19.0,114.0,EUR
108414,3,P0624,5,39.0,195.0,EUR
108414,4,P0615,9,29.0,261.0,EUR
108415,1,P0396,2,31.9,63.8,USD
108416,1,P0240,3,34.0,102.0,EUR
108416,2,P0254,5,20.9,104.5,USD
108416,3,P0161,6,39.0,234.0,EUR
108416,4,P0444,8,11.0,88.0,EUR
108417,1,P0383,3,19.8,59.4,USD
108417,2,P0571,4,34.0,136.0,EUR
108417,3,P0269,3,24.0,72.0,EUR
108417,4,P0560,5,42.9,214.5,USD
108417,5,P0512,6,37.4,224.4,USD
108418,1,P0470,4,42.9,171.6,USD
108418,2,P0516,3,29.0,87.0,EUR
108418,3,P0619,2,42.9,85.8,USD
108418,4,P0561,6,48.4,290.4,USD
108418,5,P0200,6,39.0,234.0,EUR
108419,1,P0407,3,163.9,491.7,USD
108419,2,P0601,4,39.0,156.0,EUR
108419,3,P0289,3,29.0,87.0,EUR
108419,4,P0592,10,34.0,340.0,EUR
108420,1,P0071,5,819.0,4095.0,EUR
108420,2,P0201,5,19.8,99.0,USD
108420,3,P0501,3,44.0,132.0,EUR
108421,1,P0218,10,39.0,390.0,EUR
108421,2,P0118,7,21.0,147.0,EUR
108422,1,P0518,8,44.0,352.0,EUR
108422,2,P0462,2,29.0,58.0,EUR
108422,3,P0383,6,19.8,118.8,USD
108422,4,P0503,2,29.0,58.0,EUR
108423,1,P0092,8,349.0,2792.0,EUR
108423,2,P0442,9,41.0,369.0,EUR
108423,3,P0148,9,26.4,237.6,USD
108423,4,P0621,2,39.0,78.0,EUR
108423,5,P0306,10,42.9,429.0,USD
108424,1,P0081,5,801.9,4009.5,USD
108424,2,P0489,4,39.0,156.0,EUR
108424,3,P0052,8,399.0,3192.0,EUR
108424,4,P0624,8,39.0,312.0,EUR
108424,5,P0269,4,24.0,96.0,EUR
108425,1,P0089,8,769.0,6152.0,EUR
108425,2,P0119,4,34.0,136.0,EUR
108425,3,P0523,2,34.0,68.0,EUR
108425,4,P0002,7,1069.0,7483.0,EUR
108426,1,P0570,8,44.0,352.0,EUR
108426,2,P0564,6,48.4,290.4,USD
108427,1,P0536,7,31.9,223.3,USD
108427,2,P0309,6,19.0,114.0,EUR
108427,3,P0490,7,48.4,338.8,USD
108427,4,P0067,3,713.9,2141.7,USD
108427,5,P0242,8,34.0,272.0,EUR
108428,1,P0423,4,29.0,116.0,EUR
108428,2,P0501,7,44.0,308.0,EUR
108428,3,P0553,5,44.0,220.0,EUR
108429,1,P0465,1,48.4,48.4,USD
108429,2,P0371,8,31.9,255.2,USD
108429,3,P0054,9,746.9,6722.1,USD
108429,4,P0336,10,29.0,290.0,EUR
108430,1,P0086,2,719.0,1438.0,EUR
108430,2,P0007,7,1199.0,8393.0,EUR
108430,3,P0180,1,39.0,39.0,EUR
108431,1,P0491,8,42.9,343.2,USD
108431,2,P0413,8,69.0,552.0,EUR
108431,3,P0336,10,29.0,290.0,EUR
108432,1,P0044,2,669.0,1338.0,EUR
108432,2,P0394,4,37.4,149.6,USD
108432,3,P0229,9,16.0,144.0,EUR
108433,1,P0578,3,37.4,112.2,USD
108433,2,P0357,2,39.0,78.0,EUR
108433,3,P0192,6,39.0,234.0,EUR
108433,4,P0560,7,42.9,300.3,USD
108433,5,P0128,4,34.0,136.0,EUR
108434,1,P0023,1,1019.0,1019.0,EUR
108434,2,P0410,8,31.9,255.2,USD
108435,1,P0067,1,713.9,713.9,USD
108435,2,P0612,1,48.4,48.4,USD
108435,3,P0234,8,34.0,272.0,EUR
108436,1,P0523,1,34.0,34.0,EUR
108436,2,P0084,10,1406.9,14069.0,USD
108436,3,P0358,3,42.9,128.7,USD
108437,1,P0109,8,34.0,272.0,EUR
108437,2,P0531,10,29.0,290.0,EUR
108437,3,P0527,5,42.9,214.5,USD
108437,4,P0183,1,39.0,39.0,EUR
108437,5,P0162,5,34.0,170.0,EUR
108438,1,P0254,7,19.0,133.0,EUR
108439,1,P0525,1,31.9,31.9,USD
108439,2,P0337,6,20.9,125.4,USD
108440,1,P0012,2,1679.0,3358.0,EUR
108441,1,P0522,9,29.0,261.0,EUR
108441,2,P0213,4,20.9,83.6,USD
108441,3,P0506,6,29.0,174.0,EUR
108441,4,P0551,10,37.4,374.0,USD
108442,1,P0402,5,49.0,245.0,EUR
108442,2,P0154,4,37.4,149.6,USD
108443,1,P0282,5,34.0,170.0,EUR
108444,1,P0582,7,44.0,308.0,EUR
108444,2,P0259,2,24.0,48.0,EUR
108444,3,P0044,4,669.0,2676.0,EUR
108445,1,P0494,5,42.9,214.5,USD
108445,2,P0513,9,34.0,306.0,EUR
108445,3,P0300,4,16.0,64.0,EUR
108445,4,P0154,3,37.4,112.2,USD
108445,5,P0281,9,24.0,216.0,EUR
108446,1,P0606,10,37.4,374.0,USD
108446,2,P0368,10,29.0,290.0,EUR
108446,3,P0350,9,31.9,287.1,USD
108446,4,P0168,5,19.0,95.0,EUR
108446,5,P0162,7,34.0,238.0,EUR
108447,1,P0540,3,29.0,87.0,EUR
108447,2,P0458,10,86.0,860.0,EUR
108448,1,P0078,8,1579.0,12632.0,EUR
108448,2,P0215,8,12.0,96.0,EUR
108449,1,P0475,9,39.0,351.0,EUR
108449,2,P0372,9,26.4,237.6,USD
108450,1,P0594,3,42.9,128.7,USD
108450,2,P0399,10,39.0,390.0,EUR
108450,3,P0604,1,34.0,34.0,EUR
108450,4,P0460,8,44.0,352.0,EUR
108450,5,P0327,9,14.0,126.0,EUR
108451,1,P0530,10,34.0,340.0,EUR
108451,2,P0025,2,1153.9,2307.8,USD
108451,3,P0603,7,39.0,273.0,EUR
108452,1,P0515,3,44.0,132.0,EUR
108452,2,P0327,7,14.0,98.0,EUR
108452,3,P0173,10,12.0,120.0,EUR
108453,1,P0025,9,1049.0,9441.0,EUR
108453,2,P0584,10,44.0,440.0,EUR
108454,1,P0562,4,37.4,149.6,USD
108454,2,P0126,6,29.0,174.0,EUR
108454,3,P0262,7,20.9,146.3,USD
108454,4,P0071,6,819.0,4914.0,EUR
108455,1,P0528,7,44.0,308.0,EUR
108455,2,P0434,5,22.0,110.0,EUR
108455,3,P0549,10,34.0,340.0,EUR
108455,4,P0386,1,39.0,39.0,EUR
108455,5,P0058,5,988.9,4944.5,USD
108456,1,P0373,4,26.4,105.6,USD
108457,1,P0248,8,39.0,312.0,EUR
108457,2,P0109,3,37.4,112.2,USD
108458,1,P0490,5,48.4,242.0,USD
108458,2,P0399,4,39.0,156.0,EUR
108458,3,P0129,3,19.0,57.0,EUR
108459,1,P0159,9,21.0,189.0,EUR
108459,2,P0604,10,37.4,374.0,USD
108460,1,P0262,6,20.9,125.4,USD
108460,2,P0034,5,379.0,1895.0,EUR
108460,3,P0524,8,39.0,312.0,EUR
108461,1,P0142,2,39.0,78.0,EUR
108461,2,P0249,9,37.4,336.6,USD
108462,1,P0336,8,29.0,232.0,EUR
108462,2,P0199,10,39.0,390.0,EUR
108463,1,P0228,6,34.0,204.0,EUR
108464,1,P0073,3,273.9,821.7,USD
108464,2,P0305,7,24.0,168.0,EUR
108465,1,P0554,9,44.0,396.0,EUR
108465,2,P0288,9,24.0,216.0,EUR
108466,1,P0110,5,19.0,95.0,EUR
108466,2,P0370,2,21.0,42.0,EUR
108466,3,P0394,1,34.0,34.0,EUR
108466,4,P0349,4,20.9,83.6,USD
108466,5,P0124,10,37.4,374.0,USD
108467,1,P0561,5,44.0,220.0,EUR
108467,2,P0564,9,44.0,396.0,EUR
108467,3,P0608,7,31.9,223.3,USD
108467,4,P0299,2,13.2,26.4,USD
108467,5,P0017,1,1119.0,1119.0,EUR
108468,1,P0571,8,34.0,272.0,EUR
108468,2,P0340,3,37.4,112.2,USD
108468,3,P0094,2,279.0,558.0,EUR
108468,4,P0204,9,29.0,261.0,EUR
108468,5,P0187,9,13.2,118.8,USD
108469,1,P0528,2,48.4,96.8,USD
108469,2,P0089,7,769.0,5383.0,EUR
108470,1,P0354,8,39.0,312.0,EUR
108470,2,P0584,4,44.0,176.0,EUR
108470,3,P0076,6,1428.9,8573.4,USD
108471,1,P0252,6,39.0,234.0,EUR
108471,2,P0449,3,70.0,210.0,EUR
108471,3,P0624,3,39.0,117.0,EUR
108472,1,P0422,1,129.0,129.0,EUR
108472,2,P0615,9,29.0,261.0,EUR
108472,3,P0066,10,746.9,7469.0,USD
108473,1,P0525,1,29.0,29.0,EUR
108473,2,P0460,10,44.0,440.0,EUR
108473,3,P0406,1,79.0,79.0,EUR
108473,4,P0293,5,29.0,145.0,EUR
108474,1,P0602,1,42.9,42.9,USD
108474,2,P0558,5,34.0,170.0,EUR
108474,3,P0517,10,34.0,340.0,EUR
108474,4,P0595,1,44.0,44.0,EUR
108475,1,P0307,3,34.0,102.0,EUR
108475,2,P0272,6,16.0,96.0,EUR
108475,3,P0349,9,20.9,188.1,USD
108476,1,P0017,6,1119.0,6714.0,EUR
108476,2,P0090,7,1021.9,7153.3,USD
108476,3,P0249,4,34.0,136.0,EUR
108477,1,P0202,2,15.4,30.8,USD
108477,2,P0334,4,19.0,76.0,EUR
108478,1,P0349,5,19.0,95.0,EUR
108478,2,P0303,9,34.0,306.0,EUR
108478,3,P0532,7,34.0,238.0,EUR
108478,4,P0569,8,37.4,299.2,USD
108479,1,P0395,3,34.0,102.0,EUR
108479,2,P0212,1,20.9,20.9,USD
108479,3,P0235,1,24.0,24.0,EUR
108479,4,P0145,3,14.0,42.0,EUR
108479,5,P0062,4,619.0,2476.0,EUR
108480,1,P0150,1,31.9,31.9,USD
108480,2,P0163,4,29.0,116.0,EUR
108480,3,P0073,10,249.0,2490.0,EUR
108480,4,P0056,4,419.0,1676.0,EUR
108480,5,P0129,6,19.0,114.0,EUR
108481,1,P0541,1,39.0,39.0,EUR
108481,2,P0501,4,44.0,176.0,EUR
108481,3,P0264,6,26.4,158.4,USD
108482,1,P0581,9,44.0,396.0,EUR
108482,2,P0608,2,29.0,58.0,EUR
108482,3,P0574,5,39.0,195.0,EUR
108482,4,P0289,2,29.0,58.0,EUR
108482,5,P0452,8,27.0,216.0,EUR
108483,1,P0400,5,59.0,295.0,EUR
108484,1,P0100,10,419.0,4190.0,EUR
108484,2,P0254,6,20.9,125.4,USD
108484,3,P0493,6,48.4,290.4,USD
108485,1,P0375,4,37.4,149.6,USD
108485,2,P0158,5,26.4,132.0,USD
108485,3,P0471,1,44.0,44.0,EUR
108485,4,P0143,6,24.0,144.0,EUR
108486,1,P0458,6,86.0,516.0,EUR
108486,2,P0534,9,39.0,351.0,EUR
108486,3,P0331,7,20.9,146.3,USD
108486,4,P0200,5,39.0,195.0,EUR
108486,5,P0587,9,31.9,287.1,USD
108487,1,P0169,1,34.0,34.0,EUR
108487,2,P0447,8,42.0,336.0,EUR
108487,3,P0540,2,29.0,58.0,EUR
108488,1,P0038,5,1019.0,5095.0,EUR
108488,2,P0091,7,229.0,1603.0,EUR
108488,3,P0334,1,19.0,19.0,EUR
108488,4,P0276,8,19.0,152.0,EUR
108489,1,P0541,10,39.0,390.0,EUR
108489,2,P0102,9,149.0,1341.0,EUR
108489,3,P0283,2,42.9,85.8,USD
108489,4,P0492,6,37.4,224.4,USD
108489,5,P0156,6,31.9,191.4,USD
108490,1,P0094,1,279.0,279.0,EUR
108490,2,P0368,4,29.0,116.0,EUR
108490,3,P0488,2,29.0,58.0,EUR
108490,4,P0134,9,19.0,171.0,EUR
108491,1,P0130,9,39.0,351.0,EUR
108491,2,P0024,10,1179.0,11790.0,EUR
108492,1,P0277,5,39.0,195.0,EUR
108492,2,P0457,6,98.0,588.0,EUR
108492,3,P0107,7,24.0,168.0,EUR
108493,1,P0330,6,31.9,191.4,USD
108493,2,P0487,2,34.0,68.0,EUR
108494,1,P0515,9,44.0,396.0,EUR
108494,2,P0411,5,21.0,105.0,EUR
108495,1,P0230,2,12.0,24.0,EUR
108495,2,P0111,6,26.4,158.4,USD
108495,3,P0055,4,328.9,1315.6,USD
108495,4,P0270,5,29.0,145.0,EUR
108495,5,P0547,9,39.0,351.0,EUR
108496,1,P0140,5,29.0,145.0,EUR
108497,1,P0041,2,1219.0,2438.0,EUR
108497,2,P0489,2,39.0,78.0,EUR
108497,3,P0379,6,37.4,224.4,USD
108497,4,P0198,2,29.0,58.0,EUR
108498,1,P0237,2,19.0,38.0,EUR
108498,2,P0042,6,1379.0,8274.0,EUR
108498,3,P0517,3,34.0,102.0,EUR
108498,4,P0492,4,37.4,149.6,USD
108498,5,P0424,3,45.0,135.0,EUR
108499,1,P0582,8,48.4,387.2,USD
108499,2,P0217,7,26.4,184.8,USD
108499,3,P0403,9,27.5,247.5,USD
108500,1,P0346,8,29.0,232.0,EUR
108500,2,P0261,10,42.9,429.0,USD
108500,3,P0458,1,86.0,86.0,EUR
108500,4,P0308,2,24.0,48.0,EUR
108500,5,P0519,9,39.0,351.0,EUR
108501,1,P0561,8,44.0,352.0,EUR
108501,2,P0027,4,1329.0,5316.0,EUR
108501,3,P0266,5,20.9,104.5,USD
108502,1,P0298,6,19.0,114.0,EUR
108502,2,P0469,7,37.4,261.8,USD
108502,3,P0059,2,1120.9,2241.8,USD
108502,4,P0215,1,12.0,12.0,EUR
108503,1,P0373,6,24.0,144.0,EUR
108504,1,P0256,8,34.0,272.0,EUR
108505,1,P0499,6,39.0,234.0,EUR
108505,2,P0277,6,42.9,257.4,USD
108506,1,P0620,8,34.0,272.0,EUR
108506,2,P0125,4,39.0,156.0,EUR
108507,1,P0121,7,29.0,203.0,EUR
108507,2,P0057,3,579.0,1737.0,EUR
108507,3,P0580,1,34.0,34.0,EUR
108507,4,P0465,5,44.0,220.0,EUR
108507,5,P0011,9,1670.9,15038.1,USD
108508,1,P0239,2,19.0,38.0,EUR
108508,2,P0097,10,249.0,2490.0,EUR
108508,3,P0156,5,31.9,159.5,USD
108508,4,P0262,5,19.0,95.0,EUR
108508,5,P0105,1,29.0,29.0,EUR
108509,1,P0128,5,37.4,187.0,USD
108509,2,P0513,3,34.0,102.0,EUR
108509,3,P0145,10,15.4,154.0,USD
108510,1,P0449,8,70.0,560.0,EUR
108511,1,P0490,2,44.0,88.0,EUR
108512,1,P0452,5,27.0,135.0,EUR
108512,2,P0514,4,37.4,149.6,USD
108512,3,P0274,9,29.0,261.0,EUR
108512,4,P0533,7,29.0,203.0,EUR
108513,1,P0515,1,44.0,44.0,EUR
108513,2,P0285,3,21.0,63.0,EUR
108513,3,P0129,7,20.9,146.3,USD
108513,4,P0550,6,48.4,290.4,USD
108513,5,P0311,3,24.0,72.0,EUR
108514,1,P0395,9,34.0,306.0,EUR
108514,2,P0500,8,29.0,232.0,EUR
108514,3,P0128,4,34.0,136.0,EUR
108515,1,P0195,1,39.0,39.0,EUR
108515,2,P0245,7,20.9,146.3,USD
108516,1,P0528,8,44.0,352.0,EUR
108517,1,P0613,6,39.0,234.0,EUR
108517,2,P0119,8,34.0,272.0,EUR
108517,3,P0215,8,12.0,96.0,EUR
108518,1,P0458,2,94.6,189.2,USD
108519,1,P0539,9,39.0,351.0,EUR
108519,2,P0506,3,29.0,87.0,EUR
108519,3,P0266,4,19.0,76.0,EUR
108520,1,P0170,6,42.9,257.4,USD
108520,2,P0470,5,39.0,195.0,EUR
108520,3,P0229,9,16.0,144.0,EUR
108520,4,P0430,9,31.0,279.0,EUR
108520,5,P0398,10,17.6,176.0,USD
108521,1,P0334,7,20.9,146.3,USD
108521,2,P0382,5,19.0,95.0,EUR
108521,3,P0118,3,21.0,63.0,EUR
108521,4,P0588,8,29.0,232.0,EUR
108521,5,P0456,10,73.0,730.0,EUR
108522,1,P0465,6,44.0,264.0,EUR
108522,2,P0360,1,31.9,31.9,USD
108522,3,P0158,2,26.4,52.8,USD
108523,1,P0111,9,26.4,237.6,USD
108523,2,P0622,10,29.0,290.0,EUR
108523,3,P0177,7,31.9,223.3,USD
108523,4,P0337,8,19.0,152.0,EUR
108523,5,P0333,7,29.0,203.0,EUR
108524,1,P0499,7,39.0,273.0,EUR
108524,2,P0005,7,1340.9,9386.3,USD
108524,3,P0152,10,29.0,290.0,EUR
108524,4,P0465,9,44.0,396.0,EUR
108524,5,P0052,4,399.0,1596.0,EUR
108525,1,P0367,4,20.9,83.6,USD
108525,2,P0136,7,19.0,133.0,EUR
108525,3,P0313,5,12.0,60.0,EUR
108526,1,P0456,1,73.0,73.0,EUR
108526,2,P0331,2,20.9,41.8,USD
108526,3,P0343,6,29.0,174.0,EUR
108526,4,P0305,8,26.4,211.2,USD
108526,5,P0073,6,249.0,1494.0,EUR
108527,1,P0464,6,39.0,234.0,EUR
108527,2,P0052,2,399.0,798.0,EUR
108527,3,P0431,8,94.0,752.0,EUR
108528,1,P0461,9,44.0,396.0,EUR
108528,2,P0144,4,39.0,156.0,EUR
108529,1,P0002,1,1069.0,1069.0,EUR
108529,2,P0229,6,16.0,96.0,EUR
108529,3,P0508,7,29.0,203.0,EUR
108529,4,P0174,7,12.0,84.0,EUR
108530,1,P0340,9,34.0,306.0,EUR
108531,1,P0095,4,199.0,796.0,EUR
108531,2,P0198,3,29.0,87.0,EUR
108531,3,P0580,8,37.4,299.2,USD
108532,1,P0401,7,31.9,223.3,USD
108532,2,P0581,8,44.0,352.0,EUR
108532,3,P0229,2,17.6,35.2,USD
108532,4,P0411,10,23.1,231.0,USD
108532,5,P0412,2,59.0,118.0,EUR
108533,1,P0416,7,86.9,608.3,USD
108533,2,P0283,5,39.0,195.0,EUR
108533,3,P0271,10,14.0,140.0,EUR
108534,1,P0267,8,37.4,299.2,USD
108534,2,P0484,3,48.4,145.2,USD
108534,3,P0407,7,149.0,1043.0,EUR
108535,1,P0476,6,44.0,264.0,EUR
108536,1,P0313,6,12.0,72.0,EUR
108536,2,P0542,8,29.0,232.0,EUR
108537,1,P0449,7,77.0,539.0,USD
108537,2,P0116,6,24.0,144.0,EUR
108538,1,P0043,2,549.0,1098.0,EUR
108538,2,P0066,6,679.0,4074.0,EUR
108538,3,P0151,2,34.0,68.0,EUR
108538,4,P0476,2,44.0,88.0,EUR
108538,5,P0611,1,37.4,37.4,USD
108539,1,P0198,10,29.0,290.0,EUR
108539,2,P0354,2,39.0,78.0,EUR
108539,3,P0146,10,14.0,140.0,EUR
108539,4,P0096,8,636.9,5095.2,USD
108539,5,P0211,8,20.9,167.2,USD
108540,1,P0625,7,29.0,203.0,EUR
108540,2,P0283,5,39.0,195.0,EUR
108540,3,P0556,3,39.0,117.0,EUR
108541,1,P0315,2,24.0,48.0,EUR
108542,1,P0080,7,569.0,3983.0,EUR
108542,2,P0405,9,53.9,485.1,USD
108543,1,P0027,4,1329.0,5316.0,EUR
108543,2,P0244,8,18.0,144.0,EUR
108543,3,P0123,2,19.0,38.0,EUR
108543,4,P0003,5,1229.0,6145.0,EUR
108544,1,P0578,3,37.4,112.2,USD
108545,1,P0604,2,34.0,68.0,EUR
108545,2,P0387,10,24.0,240.0,EUR
108546,1,P0540,10,31.9,319.0,USD
108547,1,P0202,3,15.4,46.2,USD
108547,2,P0292,2,39.0,78.0,EUR
108547,3,P0549,5,34.0,170.0,EUR
108547,4,P0333,4,31.9,127.6,USD
108548,1,P0064,6,399.0,2394.0,EUR
108548,2,P0596,8,42.9,343.2,USD
108548,3,P0256,4,34.0,136.0,EUR
108549,1,P0004,10,1099.0,10990.0,EUR
108549,2,P0327,10,15.4,154.0,USD
108550,1,P0082,8,999.0,7992.0,EUR
108550,2,P0134,3,20.9,62.7,USD
108550,3,P0582,3,44.0,132.0,EUR
108550,4,P0609,7,34.0,238.0,EUR
108550,5,P0154,7,34.0,238.0,EUR
108551,1,P0493,9,48.4,435.6,USD
108551,2,P0420,2,42.9,85.8,USD
108551,3,P0119,1,37.4,37.4,USD
108552,1,P0323,3,34.0,102.0,EUR
108552,2,P0103,3,196.9,590.7,USD
108552,3,P0247,7,29.0,203.0,EUR
108552,4,P0478,5,44.0,220.0,EUR
108553,1,P0421,8,69.0,552.0,EUR
108553,2,P0327,9,14.0,126.0,EUR
108554,1,P0137,1,34.0,34.0,EUR
108554,2,P0283,5,39.0,195.0,EUR
108554,3,P0095,8,218.9,1751.2,USD
108555,1,P0452,7,27.0,189.0,EUR
108555,2,P0115,2,34.0,68.0,EUR
108555,3,P0419,10,119.0,1190.0,EUR
108555,4,P0211,9,19.0,171.0,EUR
108555,5,P0039,7,1179.0,8253.0,EUR
108556,1,P0616,10,37.4,374.0,USD
108556,2,P0539,8,39.0,312.0,EUR
108556,3,P0543,6,44.0,264.0,EUR
108556,4,P0402,9,49.0,441.0,EUR
108557,1,P0300,6,17.6,105.6,USD
108557,2,P0509,4,37.4,149.6,USD
108558,1,P0048,1,979.0,979.0,EUR
108558,2,P0123,8,19.0,152.0,EUR
108559,1,P0142,8,42.9,343.2,USD
108559,2,P0157,6,26.4,158.4,USD
108560,1,P0096,1,579.0,579.0,EUR
108560,2,P0013,6,799.0,4794.0,EUR
108560,3,P0598,3,39.0,117.0,EUR
108560,4,P0033,7,801.9,5613.3,USD
108560,5,P0157,6,24.0,144.0,EUR
108561,1,P0003,4,1351.9,5407.6,USD
108561,2,P0345,3,37.4,112.2,USD
108562,1,P0052,6,399.0,2394.0,EUR
108562,2,P0210,4,24.0,96.0,EUR
108562,3,P0466,2,48.4,96.8,USD
108562,4,P0455,7,82.5,577.5,USD
108562,5,P0438,6,10.0,60.0,EUR
108563,1,P0160,1,21.0,21.0,EUR
108564,1,P0351,5,42.9,214.5,USD
108564,2,P0284,6,31.9,191.4,USD
108564,3,P0538,2,44.0,88.0,EUR
108565,1,P0523,3,37.4,112.2,USD
108565,2,P0594,10,39.0,390.0,EUR
108565,3,P0478,5,44.0,220.0,EUR
108565,4,P0206,10,24.0,240.0,EUR
108565,5,P0361,3,31.9,95.7,USD
108566,1,P0160,4,21.0,84.0,EUR
108566,2,P0130,10,39.0,390.0,EUR
108567,1,P0143,10,24.0,240.0,EUR
108567,2,P0028,9,1299.0,11691.0,EUR
108568,1,P0121,3,31.9,95.7,USD
108569,1,P0352,9,34.0,306.0,EUR
